customer_id,name,gender,age,income,occupation,city,account_type,account_tenure,balance,has_loan,has_credit_card,has_investment,last_marketing_response,email,mobile_no
B23-0013,Roijoah Garcia,male,52,95000.0,Business Owner,New York,premium,15,32615.61,True,True,True,negative,roijoahgarcia.b230@outlook.com,7788554186
B95-CUST0012,Moia Garcia,male,52,121369.3,Senior Executive,Columbus,salary,6,25000.35,False,True,False,none,moiagarcia.b95c@mail.com,7104895805
B33-045656,Grace White,female,31,68044.4,Graphic Designer,Denver,savings,4,13405.47,False,True,False,negative,gracewhite.b330@yahoo.com,9923436754
B56,B101,female,58,88000.1,HR Manager,Phoenix,premium,11,204822.99,False,True,True,positive,b101.b56@yahoo.com,9681919953
B73-0378,Jacobi,female,31,39430.5,Teacher,Seattle,savings,4,10103.35,False,True,True,none,jacobi.b730@outlook.com,8641348711
B7-00117,Georgevander Smith,male,55,120812.4,Business Owner,New York,salary,15,151769.41,True,True,True,negative,georgevandersmith.b700@mail.com,7776572942
B36-CUST00456,David N M,male,27,29000.0,Engineer,Los Angeles,current,2,5350.18,False,False,False,none,davidnm.b36c@gmail.com,8314216340
B56-01678,} Wxmianner,male,60,98561.1,Retired,Philadelphia,premium,25,367452.81,False,True,True,positive,wxmianner.b560@outlook.com,9917628973
William-CUST008,Vurtoria Harris,female,26,36339.4,Student,Philadelphia,salary,2,3260.67,False,True,False,none,vurtoriaharris.will@gmail.com,9170174561
CUST000764,B6 Rodriguez,male,22,48000.3,Intern,Fort Worth,salary,2,3063.05,False,False,False,none,"b25, @outlook.com",8889707937
B7-CUST00176,Meganlanipz,male,52,75256.0,Project Manager,Boston,premium,18,209478.17,True,True,True,negative,meganlanipz.b7cu@outlook.com,7244681394
B71-001232,Liloexp Garcia,female,38,65158.9,Architect,Detroit,salary,9,16425.76,True,True,False,none,liloexpgarcia.b710@mail.com,7944729518
B88-1040k,H Patel,female,34,76695.8,Legal Advisor,Portland,current,4,15000.23,False,True,False,negative,hpatel.b881@mail.com,7469870221
B79-1001667,Megisiayen,male,26,42110.9,Content Writer,Phoenix,salary,1,7087.36,False,True,False,none,megisiayen.b791@yahoo.com,8786871986
B73-01334,James Green,female,35,78000.0,Architect,Detroit,current,7,42571.51,True,True,False,none,jamesgreen.b730@mail.com,8697461428
B29-0092,C Cartereel Rodriguez,male,33,65459.1,Marketing Specialist,Nashville,savings,18,49229.32,True,True,False,none,ccartereelrodriguez.b290@yahoo.com,8185269207
B17-CUST56,Chleexanner,male,60,75667.4,Retired Executive,Detroit,current,11,3120.33,False,True,False,none,chleexanner.b17c@outlook.com,7818402236
D,B0-0012,female,23,72000.1,Research Scientist,Los Angeles,premium,2,8000.1,False,False,False,negative,b00012.d@mail.com,9471115624
B21-CUST0131,L Clarkoic,male,41,56000.3,Project Manager,Denver,current,9,18703.44,True,False,True,negative,lclarkoic.b21c@yahoo.com,9545079491
B22-0203,Luy Wilson,female,36,47187.2,HR Manager,Atlanta,current,5,36905.72,True,True,False,negative,luywilson.b220@yahoo.com,8767434696
Evelyn4-0199,Mia Ngyen,female,41,77990.6,Student,San Jose,current,18,18000.14,False,True,True,none,miangyen.evel@yahoo.com,7820968292
B78-1-009,Michael Pi,female,34,92483.2,Architect,Portland,salary,8,20882.78,False,True,True,none,michaelpi.b781@outlook.com,9496789047
B66-049,Daninall,female,38,85032.7,Entrepreneur,Columbus,current,5,31860.09,True,True,False,positive,daninall.b660@gmail.com,7438154944
B101-0412,Dansia,female,31,53006.5,Architect,San Diego,premium,7,33749.3,False,True,False,positive,dansia.b101@mail.com,7701255344
B46-020789,Ch Tie} {,female,46,75021.7,Product Manager,New York,savings,12,121242.73,False,True,True,positive,chtie.b460@mail.com,9759638320
B70-0134562,Evelyn Gonaan,male,47,80548.7,Architect,Salt Lake City,savings,11,25000.05,True,True,True,none,evelyngonaan.b700@gmail.com,7600783682
B18-CUST0042,Bankia Gez,male,52,120748.9,Business Owner,Austin,current,12,98543.0,True,True,True,positive,bankiagez.b18c@mail.com,8812486485
B94-0121U3,Majieah Davis,other,22,72000.3,Data Scientist,San Diego,salary,3,15000.11,False,True,False,none,majieahdavis.b940@outlook.com,8849781532
B60-00121000,Isabella R Moore,male,36,60544.4,HR Manager,Detroit,current,6,19319.65,False,True,False,none,isabellarmoore.b600@gmail.com,7637534215
B77-0100,Vic Eia Johnson,female,25,52904.4,Data Analyst,San Francisco,savings,2,7378.11,False,True,False,none,viceiajohnson.b770@gmail.com,9809288143
B93-00378,Michael H,other,46,71451.5,Pharmacist,San Francisco,salary,12,28021.03,True,True,True,none,michaelh.b930@mail.com,7884886323
B52-004345,Johnoicz,female,48,72000.4,Marketing Manager,Chicago,salary,12,47154.51,True,True,True,positive,johnoicz.b520@yahoo.com,9776627911
B71-CUST011g3,V Miller,male,52,95000.0,Financial Advisor,Chicago,premium,10,257205.06,True,True,True,positive,vmiller.b71c@outlook.com,8321373458
B83-CUST000,Harfygerg King,female,47,49559.1,IT Consultant,Columbus,savings,9,28761.99,False,True,False,none,harfygergking.b83c@mail.com,7334989047
B24-056,Olivia Andersonanij,male,55,95000.0,Lawyer,New York,savings,18,30476.22,True,True,True,none,oliviaandersonanij.b240@outlook.com,8458809325
B74-00565,Sophia Hl,other,38,65776.6,HR Manager,Chicago,savings,7,13198.31,False,True,True,none,sophiahl.b740@outlook.com,8584666132
B94-0083,Mariaeeanmi,male,36,67000.0,IT Specialist,Philadelphia,current,9,16907.89,True,True,True,none,mariaeeanmi.b940@yahoo.com,8416024128
B23,B99-1012,male,35,55680.5,Software Engineer,San Francisco,savings,8,15000.41,False,True,False,none,b991012.b23@gmail.com,9878639116
CUST000770,Lilrvan Pz,female,46,77054.8,Student,Houston,savings,7,25000.0,False,True,False,none,lilrvanpz.b170@yahoo.com,9971628845
B22-02234,Mia Go,female,39,49747.5,Accountant,Atlanta,current,7,18000.27,False,True,True,negative,miago.b220@yahoo.com,7477437505
MiaB64-0083,S Rodriguez,female,36,60871.3,HR Manager,San Diego,salary,8,96937.12,False,True,True,positive,srodriguez.miab@outlook.com,9654803756
B48-04037,Henry Rader,female,29,52688.0,Software Developer,Los Angeles,salary,3,18000.17,False,True,True,positive,henryrader.b480@mail.com,8910637483
B69-01000,Emma Nic Eianiel Davis,male,52,82083.8,Doctor,Charlotte,premium,13,62775.41,True,True,True,positive,emmaniceianieldavis.b690@mail.com,8256466259
B93-1020,Sofarie Moore,male,55,76837.6,Professor,Philadelphia,premium,22,37389.4,True,True,True,positive,sofariemoore.b931@yahoo.com,9537183850
B5-CUST058,Miae Lewis,female,45,72000.3,Software Engineer,New York,savings,10,15000.25,False,False,True,positive,miaelewis.b5cu@gmail.com,9620223650
B45-CUST0019,Rarer,male,55,142811.8,Bank Manager,Chicago,premium,15,371720.27,True,True,True,none,rarer.b45c@gmail.com,8714359576
B48-032,Mah Brown,female,27,65787.5,Nurse,Los Angeles,salary,3,7412.23,False,True,False,negative,mahbrown.b480@yahoo.com,7697456011
B22-03663,Mictoroor Meorsson,female,39,56000.3,Graphic Designer,San Jose,premium,4,18000.05,False,True,False,negative,mictoroormeorsson.b220@mail.com,8514140090
Mia3-017,Alarreiaep,male,58,88000.1,Business Owner,Philadelphia,premium,15,119234.21,True,True,True,positive,alarreiaep.mia3@mail.com,8203277563
CUST000774,Ruan Martin,female,34,52281.8,Marketing Manager,Austin,current,4,15000.33,False,True,False,none,ruanmartin.b110@gmail.com,9227650354
B100-007,Lio Pander Lee,male,60,108242.9,Retired Executive,San Jose,savings,11,17876.84,True,False,True,positive,liopanderlee.b100@yahoo.com,9519020758
B42-046605678,B5Atams,female,36,47603.7,Lawyer,New York,current,2,6064.53,False,True,False,none,b5atams.b420@outlook.com,8954045130
Olivia2-001,James Wilsons,male,52,99000.7,Professor,Houston,salary,18,426112.66,False,True,True,none,jameswilsons.oliv@yahoo.com,9600369178
B6-05012,Henryi,female,39,64348.4,Graphic Designer,San Francisco,current,8,8838.39,False,True,False,positive,henryi.b605@gmail.com,8700693530
B46-101010,Cen0Amz,male,50,121340.3,Financial Advisor,Philadelphia,premium,10,324014.82,True,True,True,negative,cen0amz.b461@yahoo.com,7892994366
B33-CUST012,B18-008,male,55,98823.6,Operations Manager,Boston,premium,14,97417.7,True,True,True,negative,b18008.b33c@outlook.com,9490125097
B8-022,Mararailzvp,female,39,58332.1,Software Developer,Detroit,current,6,14000.32,False,True,False,negative,mararailzvp.b802@yahoo.com,8959952960
B52-10015678,Chij Turner,female,27,43078.0,Marketing Manager,San Diego,savings,3,6027.3,False,True,False,none,chijturner.b521@gmail.com,8377216614
B92-CUST345156,Olivia Brownto,female,23,44929.1,Intern,San Diego,savings,1,2000.0,False,False,False,none,oliviabrownto.b92c@yahoo.com,9561071963
B24-001232,Muru Smith,male,34,55699.3,Project Manager,Seattle,current,5,36091.11,True,True,False,none,murusmith.b240@gmail.com,8113812089
B55-029012,Liliah Lee,female,29,48000.2,Graphic Designer,Denver,salary,3,15000.36,False,True,True,negative,liliahlee.b550@yahoo.com,7387943985
B75-CUST010345,Michael T Rodriguez,male,45,92630.8,Project Manager,Washington,current,16,85694.52,True,True,True,positive,michaeltrodriguez.b75c@yahoo.com,7146218945
B27-007345,Segan White,male,35,64275.0,Software Engineer,San Francisco,current,5,30290.89,True,True,True,none,seganwhite.b270@mail.com,9504593505
B30-15678,Marperia Martinez,female,31,52443.2,Journalist,Austin,premium,7,9288.82,False,True,False,positive,marperiamartinez.b301@outlook.com,9286969235
B20-004000,Ellaarperans,female,36,50910.0,Marketing Manager,Las Vegas,premium,9,27396.13,False,True,True,negative,ellaarperans.b200@outlook.com,8158498838
B40-0256678,Henry R Walker,female,29,44163.5,Software Developer,Fort Worth,premium,3,8000.39,False,True,True,negative,henryrwalker.b400@gmail.com,7533324249
B74-05656789h6,Alicech}Geah,female,22,72000.0,Data Analyst,Raleigh,savings,3,7225.67,False,True,True,none,alicechgeah.b740@yahoo.com,7703222387
B49-05789,Saeoroer,female,31,48000.3,Marketing Manager,Salt Lake City,current,4,13282.65,False,True,True,none,saeoroer.b490@outlook.com,9200694108
B73-008158789,Nic Wia Rodriguez,female,29,40604.9,Nurse,Miami,salary,3,13366.1,False,True,True,negative,nicwiarodriguez.b730@gmail.com,7144572051
B75-06229,N0 W Moore,female,37,67000.3,Marketing Specialist,Boston,savings,7,16129.46,False,True,False,positive,n0wmoore.b750@yahoo.com,9403503403
B75-009334,Samuelia Clark,female,26,43540.5,Nurse,Austin,current,3,8000.28,False,True,False,none,samueliaclark.b750@outlook.com,8708364067
B44-05678,Saria Ggyzaleen,female,36,88000.1,Legal Advisor,Detroit,current,8,9529.45,False,True,True,negative,sariaggyzaleen.b440@mail.com,9292631962
B53-CUST045678,C Scott,female,33,85094.8,Teacher,Seattle,savings,5,10601.32,False,True,False,none,cscott.b53c@gmail.com,7469225671
B23-00032,Cicresvanl,female,26,43056.5,HR Manager,Denver,savings,3,12000.3,False,True,False,none,cicresvanl.b230@gmail.com,9737951180
B22-CUST003,Oliviaurphie,female,31,33414.4,Nurse,Phoenix,savings,4,9647.76,False,True,False,none,oliviaurphie.b22c@mail.com,7961456783
CUST000781,Alea Mia Garcia,female,31,48000.0,Marketing Specialist,Denver,salary,6,13068.08,False,True,False,none,}0{@gmail.com,7262761806
B101-03,Ria,male,54,118131.2,Lawyer,Atlanta,premium,15,406703.66,True,True,True,negative,ria.b101@outlook.com,9866141602
B27-001233,Sofilen,female,39,53968.2,Consultant,Boston,salary,7,13287.62,False,True,False,negative,sofilen.b270@outlook.com,8558803882
B91-011,Kathander,male,42,85924.3,Accountant,Detroit,premium,11,15000.47,True,True,True,positive,kathander.b910@mail.com,8117788097
B59-01633,Mararaleyen,female,26,38000.0,Marketing Manager,Dallas,premium,5,2578.5,False,True,False,negative,mararaleyen.b590@outlook.com,9760197557
B101-043,Sarahia King,male,26,38000.2,Graphic Designer,Columbus,salary,2,6040.07,False,True,False,negative,sarahiaking.b101@mail.com,8224736350
B38-0333678,Hattoran King,female,35,95000.0,Doctor,New York,current,5,34999.42,True,True,True,positive,hattoranking.b380@outlook.com,9435025779
B70-004,Johnan Harris,female,36,61298.5,Teacher,Raleigh,savings,5,22000.08,False,True,False,none,johnanharris.b700@yahoo.com,8247278376
B6-0,Leb Eer,female,28,29380.3,Marketing Specialist,Houston,current,3,3159.31,False,False,False,none,lebeer.b60@gmail.com,9707750868
B1-03345,Isabella Gre,male,31,58317.6,Data Analyst,San Diego,current,4,17686.37,False,True,False,none,isabellagre.b103@gmail.com,9741334191
B48-03878,}E,female,48,75070.4,Business Analyst,San Diego,premium,18,354811.8,True,True,True,negative,e.b480@outlook.com,9516868966
B21-02345,Amelia H,female,34,62000.6,Architect,Seattle,savings,8,19961.09,False,True,False,none,ameliah.b210@yahoo.com,8520290048
B60-0413,R Nphy H Martinez,female,27,31061.9,Nurse,Raleigh,premium,3,5323.96,False,True,True,negative,rnphyhmartinez.b600@outlook.com,8313956407
B22-0004,Ma Scott,male,42,85573.5,Software Developer,San Diego,premium,8,294734.6,True,True,True,positive,mascott.b220@outlook.com,9930691431
B36-021,Liam P Smith,male,41,82416.1,Engineer,Atlanta,current,12,97090.88,True,True,True,negative,liampsmith.b360@outlook.com,9443664564
B45-1031h,Mia Anderson T,male,46,60435.8,Product Manager,Seattle,savings,10,21630.58,False,True,False,positive,miaandersont.b451@outlook.com,8929237810
B2-042299,Marjah Moore,male,31,102419.1,Graphic Designer,Seattle,salary,4,6079.39,False,False,False,none,marjahmoore.b204@outlook.com,8963168090
B9-0034,James S Carter,female,31,47353.1,IT Consultant,San Diego,current,4,6010.29,False,True,False,none,jamesscarter.b900@yahoo.com,7994923730
B21-0479,Benjaminu Eigiel Martin,female,44,72000.1,HR Specialist,Seattle,savings,12,151374.46,True,True,False,negative,benjaminueigielmartin.b210@yahoo.com,8423655852
B88-00103,So Martiniz,female,34,49616.8,HR Manager,Philadelphia,savings,5,22378.59,False,True,False,negative,somartiniz.b880@yahoo.com,8100627929
B98-11014,Bu} Wates7,female,46,68450.7,Teacher,Chicago,savings,10,98237.71,False,True,True,positive,buwates7.b981@mail.com,9427137351
B41-CUST017345,Graceuhen,male,38,63308.9,Consultant,Phoenix,salary,4,22000.09,False,True,True,positive,graceuhen.b41c@outlook.com,8478692667
B33-100056,Benjamin H Garcia,female,33,65714.9,Doctor,Portland,salary,7,20194.55,False,True,True,positive,benjaminhgarcia.b331@gmail.com,8248234646
B77-04996,Henry Adnic,female,27,38000.1,Data Scientist,Austin,salary,2,3188.42,False,False,False,negative,henryadnic.b770@outlook.com,7929688802
B75-0505666,Aliexanderder,female,50,84245.5,IT Specialist,San Diego,savings,22,40586.4,False,False,True,none,aliexanderder.b750@gmail.com,7270229866
B72-CUST011012,Johnatth,male,58,85918.5,Engineer,San Jose,current,14,200958.2,True,True,True,negative,johnatth.b72c@yahoo.com,9479146703
B9-033,Avaexger,male,45,72000.0,Software Engineer,New York,savings,12,15000.13,False,True,True,positive,avaexger.b903@yahoo.com,8478471284
CUST000782,So Martin,female,39,56000.4,Data Analyst,Austin,salary,6,26812.02,False,True,True,none,somartin.b360@gmail.com,9636798319
B63-04662,Dananaielzzs,male,37,73000.0,Business Analyst,Columbus,savings,8,22000.04,True,True,False,negative,dananaielzzs.b630@mail.com,8943391715
B45-024n6,David Gds,male,54,71558.6,Professor,Charlotte,current,18,16528.24,True,True,True,positive,davidgds.b450@yahoo.com,9106269507
B40-008678,Eliahphsphj,male,28,41614.7,Marketing Specialist,San Diego,savings,3,7153.64,False,True,False,positive,eliahphsphj.b400@yahoo.com,9415830314
B45-04878,Noah Picrez,other,28,32580.6,Accountant,Nashville,savings,3,3050.39,False,True,False,none,noahpicrez.b450@mail.com,9853061431
B91-016,N Lewis,female,28,48000.3,Data Analyst,Dallas,salary,3,8723.65,False,True,False,none,nlewis.b910@mail.com,7836245625
B76-006012,Danilananen,female,32,47114.3,Research Scientist,San Diego,salary,8,8980.31,False,True,True,positive,danilananen.b760@outlook.com,8507005702
B68-CUST000,Elijaminogj,female,28,41104.2,Graphic Designer,Austin,premium,4,8000.29,False,False,False,positive,elijaminogj.b68c@yahoo.com,7737220138
B101-0012789,Be Nguyena Aonerez,male,39,72000.2,Marketing Manager,Charlotte,salary,9,22707.02,True,True,True,none,benguyenaaonerez.b101@gmail.com,8541446463
B42-0056p285,Marak Shans,male,35,62000.3,Graphic Designer,San Francisco,current,5,15000.38,False,True,False,none,marakshans.b420@gmail.com,8503425552
B523-CUST004,Chie Smith,female,50,80857.6,Business Analyst,Philadelphia,savings,18,25000.49,False,True,False,negative,chiesmith.b523@mail.com,8199984479
B97-0466678,Oliviaank Garcia,female,32,52392.8,HR Manager,Seattle,current,8,8000.51,False,True,False,positive,oliviaankgarcia.b970@gmail.com,7946190292
B77-1004,Liamuenen Wilson,female,38,79843.3,Marketing Manager,San Francisco,current,8,22000.03,False,True,False,none,liamuenenwilson.b771@outlook.com,7552647288
B78-001223,Harel Martinez,male,59,62000.6,Lawyer,Atlanta,salary,14,27080.53,True,True,True,positive,harelmartinez.b780@yahoo.com,7629748729
B25-04566,Via Garcia,male,50,52097.2,Engineer,Seattle,current,4,22000.04,False,True,False,positive,viagarcia.b250@yahoo.com,7157634848
B4-134,Emily Hal Williams,male,50,72000.3,Engineer,Los Angeles,savings,18,67243.17,True,True,True,none,emilyhalwilliams.b413@outlook.com,9929689755
B65-0013,H Taylor,male,55,72000.3,Manager,Philadelphia,savings,12,25000.32,False,True,True,negative,htaylor.b650@mail.com,7402398105
B77-1,Samueleuan King,male,50,75558.4,Project Manager,Philadelphia,premium,12,258385.53,True,True,True,positive,samueleuanking.b771@outlook.com,7486813701
CUST000787,B40-04997,male,55,102000.0,Bank Manager,Philadelphia,current,15,193074.91,True,True,True,positive,b4004997.jame@mail.com,7242224417
B26-0174,Elijjah Smith,other,37,57969.5,Sales Executive,Chicago,salary,7,22000.06,False,True,False,none,elijjahsmith.b260@gmail.com,7783125963
B6ank1-00756,Benjamin T Miller,female,36,58000.9,Nurse,San Francisco,salary,5,18625.61,False,True,True,negative,benjamintmiller.b6an@yahoo.com,7610352751
CUST000790,B5-Cust010,female,33,29000.0,Pharmacist,San Diego,premium,8,21119.9,False,True,False,positive,b5cust010.evel@gmail.com,8825344042
B94-02012,Sophia Wrigh,female,39,53346.7,Nurse,Dallas,salary,9,18000.09,False,True,False,positive,sophiawrigh.b940@yahoo.com,8131470162
B46-03278,Emma Ginlyen,male,40,68374.8,Sales Executive,Los Angeles,current,14,25000.12,True,True,True,none,emmaginlyen.b460@yahoo.com,8853730361
B86-CUST01234,L Scottayen,male,42,78000.3,Financial Advisor,Miami,current,15,18000.2,True,False,True,none,lscottayen.b86c@yahoo.com,9223452411
B45-039997,Liam_ Scott,male,42,53567.3,Architect,Boston,savings,10,18000.19,True,True,True,positive,liamscott.b450@outlook.com,9177425788
B6-02933,Alie Per,male,41,77363.1,Research Scientist,Detroit,current,9,14000.04,False,True,True,none,alieper.b602@outlook.com,9277120422
B6-05569,B1Ph,female,28,42791.5,Marketing Specialist,Austin,current,2,8000.33,False,True,False,none,b1ph.b605@outlook.com,7568168944
B37-1002,Chiellan,male,46,78000.1,Mechanical Engineer,Seattle,savings,11,20777.95,True,True,True,positive,chiellan.b371@mail.com,8830090321
B34-CUST0018,S Hernandez,other,63,42861.6,Intern,Dallas,current,1,2000.0,False,False,False,none,shernandez.b34c@mail.com,8527809780
B88-039,Rober,other,55,121490.3,Chef,Seattle,premium,10,257523.14,True,True,True,positive,rober.b880@outlook.com,9851941478
B77-CUST0072,Lilatatygen,male,33,58889.6,Sales Executive,Las Vegas,current,7,3000.56,False,True,False,none,lilatatygen.b77c@yahoo.com,7554494593
B58-CUST0007,Lilsy Sgh,male,41,52878.8,Nurse,Denver,savings,19,10339.79,False,True,False,none,lilsysgh.b58c@mail.com,7139495441
B41-01678,Jacobaraid,other,33,61775.7,Research Scientist,Denver,current,4,7150.44,False,True,False,negative,jacobaraid.b410@yahoo.com,9848786794
B55-0093,Mhn Lewis,other,27,52703.7,Marketing Specialist,Los Angeles,savings,3,8000.09,False,True,False,none,mhnlewis.b550@outlook.com,7256945090
B44-00129,Michael Hall,female,45,75093.8,Software Engineer,Seattle,savings,15,30414.24,True,True,True,positive,michaelhall.b440@yahoo.com,8522163644
B11-0034,Alictoria Brown,other,26,49881.4,Student,San Diego,savings,2,6024.36,False,False,False,none,alictoriabrown.b110@yahoo.com,8530105246
B70-CUST00016,Ameliau Wilson,male,60,85635.8,Retired,Miami,savings,30,69817.93,False,False,True,none,ameliauwilson.b70c@gmail.com,9646371115
B96-CUST019,Miava Garcia,male,29,65313.5,Marketing Specialist,Indianapolis,savings,2,8000.32,False,True,False,none,miavagarcia.b96c@outlook.com,8572823212
B6B4-CUST004,Eva Martinez,female,31,77102.7,Graphic Designer,Detroit,premium,9,123487.06,False,True,False,none,evamartinez.b6b4@gmail.com,9452152881
B82-05012,Name Martinez,female,26,43418.3,Marketing Specialist,San Francisco,savings,3,13292.01,False,True,False,negative,namemartinez.b820@yahoo.com,8908145888
B28-0058,Guglerez,female,48,55678.8,Software Engineer,Columbus,savings,10,25000.04,False,True,True,positive,guglerez.b280@mail.com,8605104384
CUST000793,Ethan Eo Martin,female,41,72000.2,HR Specialist,San Francisco,savings,14,25000.04,False,True,False,none,ethaneomartin.b781@yahoo.com,7519896286
B5-12,Isabella Ng Hall,male,54,95000.0,Professor,Salt Lake City,premium,15,483116.53,True,True,True,negative,isabellanghall.b512@mail.com,7981192778
B76-11009,Johnat,female,47,77421.6,Product Manager,Houston,savings,7,24599.97,True,True,True,negative,johnat.b761@yahoo.com,8937918626
B6-CUST00115,Re P,female,39,60352.9,Business Analyst,Raleigh,savings,7,25000.16,False,True,True,none,rep.b6cu@outlook.com,9974469602
B791-0J1u336,B Wright,female,30,29852.5,Accountant,Detroit,current,4,12000.36,False,True,False,negative,bwright.b791@gmail.com,8368298922
B33-0478956,Mate,male,45,72000.3,Project Manager,New York,current,10,25000.14,True,True,True,negative,mate.b330@mail.com,8833418423
B40-01999,Gexander Rodriguez,other,43,53059.1,Software Developer,Los Angeles,salary,7,25000.08,False,True,False,none,gexanderrodriguez.b400@mail.com,8591012682
B101-1CUST017,William Tat,male,56,75187.3,Lawyer,Indianapolis,savings,14,36859.2,True,True,True,negative,williamtat.b101@outlook.com,9460413616
B75-0018,N Scottathan H,female,60,121730.2,Retired Executive,Seattle,current,25,199999.67,False,True,True,positive,nscottathanh.b750@mail.com,7975816171
CUST000794,Rariaeuer,male,44,75487.1,Product Manager,Boston,current,9,39585.41,False,True,True,positive,rariaeuer.oliv@mail.com,8494790169
CUST000795,Williamalvner3,female,39,66206.2,Graphic Designer,Los Angeles,salary,5,8000.42,False,True,True,negative,williamalvner3.b470@mail.com,7877030517
B7-0141,A Walker,male,56,57724.5,Software Engineer,Miami,premium,15,92344.61,True,True,True,positive,awalker.b701@outlook.com,9677415276
B95-CUST0006,Henigeesd,male,58,102000.1,Consultant,Detroit,current,16,50269.29,True,False,True,negative,henigeesd.b95c@yahoo.com,9556209516
B54-04678,Meganel King,male,45,85965.0,Software Engineer,New York,savings,15,25000.17,True,True,True,positive,meganelking.b540@mail.com,7146417872
B95-01678,John Adaa,female,29,49531.4,Data Analyst,San Diego,current,3,9238.73,False,True,False,positive,johnadaa.b950@yahoo.com,9824470261
B95-0012434,Rog Martinp,female,49,63819.3,HR Manager,Atlanta,premium,16,19809.34,True,True,True,positive,rogmartinp.b950@yahoo.com,9698937046
B79-006330,Ella Raia Martinez,male,47,78000.4,Engineer,Dallas,savings,16,95413.19,True,True,False,negative,ellaraiamartinez.b790@yahoo.com,7962297670
B76-1003,Maelphuy Garcia,female,29,40151.2,Marketing Specialist,Los Angeles,salary,3,8000.17,False,True,False,negative,maelphuygarcia.b761@yahoo.com,7346489277
B16-052,Mah Smith,female,47,82418.0,Marketing Manager,Austin,salary,7,18000.12,False,True,True,none,mahsmith.b160@yahoo.com,7412240944
B80-1100,Harlo Walker,male,50,67000.3,Architect,Detroit,savings,12,16336.12,True,True,True,negative,harlowalker.b801@gmail.com,7368164419
B27-110097,Eliijahan Anderson,female,22,72000.0,Intern,New York,savings,12,20415.03,False,False,False,none,eliijahananderson.b271@mail.com,8404398753
B92-1001,Sofia King,female,37,62000.3,Nurse,Phoenix,current,5,15000.02,False,True,False,positive,sofiaking.b921@mail.com,7332680630
B40-133,Jo Patel,female,44,82631.4,HR Manager,Miami,savings,12,18000.08,True,True,True,negative,jopatel.b401@yahoo.com,7986624113
B50-14,Elarrphah Smith,male,44,95000.0,Entrepreneur,San Jose,current,10,30673.93,True,True,True,negative,elarrphahsmith.b501@gmail.com,9487764252
-7-016,John Allan,female,41,70561.4,Teacher,Boston,current,10,25000.32,True,True,True,positive,johnallan.7016@yahoo.com,8633454339
B79-126,Maria Hl,male,44,73000.0,Software Engineer,Dallas,savings,11,35340.75,False,True,False,none,mariahl.b791@gmail.com,9941100737
B87-0090278,William Pes,male,48,69871.8,Mechanical Engineer,Seattle,premium,12,50860.11,True,True,True,positive,williampes.b870@mail.com,7495397526
CUST000801,K King,male,47,78000.1,Engineer,Orlando,salary,10,27081.14,True,False,False,negative,kking.b470@gmail.com,9816715393
B15-036,Olivia W Wilson,female,31,52166.8,Nurse,Charlotte,salary,4,10947.4,False,True,False,none,oliviawwilson.b150@yahoo.com,8499075039
B91-04789,B P Garcia,male,52,52217.9,Architect,Los Angeles,current,14,16610.65,True,True,True,positive,bpgarcia.b910@yahoo.com,7397034980
B46-CUST0002,Dan-006,male,31,62000.2,Accountant,Houston,savings,8,18000.24,False,False,False,none,dan006.b46c@yahoo.com,7837230294
B27-0223,Maroah Anderson,female,38,56000.0,Legal Advisor,Boston,premium,4,15000.19,False,False,True,positive,maroahanderson.b270@mail.com,7186052809
B60-CUST0014,Williamph Martinez,male,45,67000.4,Financial Advisor,Chicago,salary,10,122457.73,True,True,True,positive,williamphmartinez.b60c@gmail.com,9528543739
B64-0163,Victoria Brown,male,45,95000.0,Software Engineer,New York,savings,10,150665.6,True,True,False,negative,victoriabrown.b640@yahoo.com,8980915563
B74-004012,Nuah Harris,female,38,90637.6,Graphic Designer,Philadelphia,salary,8,18722.4,True,True,True,positive,nuahharris.b740@gmail.com,9554087954
B57-0013,Lia,female,40,61557.1,Legal Advisor,Charlotte,savings,12,10356.14,False,True,False,none,lia.b570@mail.com,9464734476
B87-004178,Sarahext,male,32,60096.8,IT Specialist,Denver,current,8,64512.11,True,True,False,positive,sarahext.b870@outlook.com,9238495825
B69-04667,Vicia Moore,female,33,54366.5,Research Scientist,Los Angeles,savings,5,18000.26,False,True,False,positive,viciamoore.b690@gmail.com,7718012050
B54-1014,Ava Sguks,female,35,61010.5,Product Manager,Chicago,current,7,15000.37,False,False,True,none,avasguks.b541@mail.com,9631324270
B101-0396,Emmae Davis,female,47,67000.0,Software Developer,Detroit,savings,11,16055.4,False,True,False,negative,emmaedavis.b101@outlook.com,9607843064
B42-023345,Harloicse,male,58,97453.3,Engineer,San Diego,salary,10,22000.05,False,True,True,none,harloicse.b420@yahoo.com,9627837390
B6-04012,Keon Ptonz,female,48,56000.1,Architect,San Francisco,current,11,28632.9,False,True,True,positive,keonptonz.b604@yahoo.com,7404792870
B99-CUST009,V Wia Ehan Martin,female,26,46747.5,HR Manager,Denver,salary,3,6017.18,False,True,False,positive,vwiaehanmartin.b99c@outlook.com,7921736343
B91-0366878,Geaeiaupuy,male,41,68365.0,Teacher,Denver,savings,9,18000.23,False,True,True,positive,geaeiaupuy.b910@outlook.com,8851696764
B47-00565,Piia,female,49,56000.4,Marketing Manager,San Francisco,savings,7,17129.63,False,False,True,negative,piia.b470@mail.com,9548173294
